trial,stage,epoch,train_loss,test_accuracy,test_nll
0,5,20,0.0016837732421544692,97.31,0.7182883687973023
0,5,21,0.0017026952287803093,97.29,0.7162616754531861
0,5,22,0.0016042225228001675,97.34,0.7165875940322876
0,5,23,0.0017479882689192892,97.33,0.7152744968414306
0,5,24,0.0015811536307136218,97.31,0.7166705593109131
0,5,25,0.0015367669203629095,97.38,0.7141046670913697
0,5,26,0.0014895437714954217,97.33,0.7168001588821411
0,5,27,0.0015524851016700267,97.41,0.7138628828048706
0,5,28,0.0015854914506276449,97.25,0.7197303480148315
0,5,29,0.00152227263248836,97.37,0.7152772840499878
0,5,30,0.0013895153539876144,97.36,0.7161364307403565
0,6,1,0.001520049584377557,97.27,0.7199921846389771
0,6,2,0.0014549621500540525,97.29,0.7191902683258057
0,6,3,0.0014148022070216636,97.3,0.7186014057159423
0,6,4,0.0013904751392702262,97.3,0.7181647005081176
0,6,5,0.001374159789395829,97.3,0.7178585357666015
0,6,6,0.0013643498471627633,97.3,0.7175933303833008
0,6,7,0.0013589441524197658,97.32,0.7173914962768555
0,6,8,0.0013547017649902652,97.33,0.7172836301803589
0,6,9,0.001352058990051349,97.34,0.7171673969268799
0,6,10,0.0013504350658816596,97.34,0.717059508895874
0,6,11,0.0013487918588953713,97.34,0.7170008626937866
0,6,12,0.0013476199562350909,97.34,0.7169363910675048
0,6,13,0.0013477647204883396,97.34,0.716989653968811
0,6,14,0.0013477795243573686,97.34,0.7169874786376953
0,6,15,0.0013469450334707895,97.34,0.7169258531570435
0,6,16,0.001346597263061752,97.34,0.7168922300338745
0,6,17,0.0013464077323519935,97.34,0.7168921842575073
0,6,18,0.0013461783078188697,97.34,0.7168553161621094
0,6,19,0.0013463033803738653,97.34,0.7168161804199219
0,6,20,0.0013456407269928604,97.34,0.7167825700759888
0,6,21,0.0013460126035691549,97.34,0.7167763919830322
0,6,22,0.001346147313217322,97.34,0.716776042175293
0,6,23,0.0013461308038638284,97.34,0.7166912284851075
0,6,24,0.001345600052177906,97.34,0.71669208278656
