trial,stage,epoch,train_loss,test_accuracy,test_nll
1,1,6,2.1351778802235923,25.27,1.9580014064788818
1,1,7,2.1277221449534096,24.92,1.9652381633758544
1,1,8,2.134005467224121,25.11,1.956328221321106
1,1,9,2.1284398977915444,26.16,1.9330473989486694
1,1,10,2.127379362742106,25.91,1.9475722579956054
1,1,11,2.120424759546916,25.46,1.9485379285812379
1,1,12,2.123853767903646,25.4,1.951569617843628
1,1,13,2.118047395706177,25.85,1.935422134399414
1,1,14,2.1178027228037517,26.13,1.9258983041763305
1,1,15,2.109689607111613,26.57,1.9408112730026246
1,1,16,2.1132582209269204,26.49,1.9357312564849853
1,1,17,2.10718904838562,26.31,1.9224548086166382
1,1,18,2.111228540166219,25.63,1.941085181236267
1,1,19,2.114879290008545,26.5,1.9463162059783936
1,1,20,2.1116031917572022,27.26,1.9231646348953246
1,1,21,2.1118143398284914,26.67,1.9265738410949707
1,1,22,2.1098579765319823,26.44,1.928570666885376
1,1,23,2.1096704999287925,26.98,1.9175811061859132
1,1,24,2.1099828764597577,26.69,1.925806554222107
1,1,25,2.118133062362671,27.08,1.9178004035949707
1,1,26,2.1037163096110025,27.69,1.9077399221420288
1,1,27,2.1088618836720783,26.47,1.9229778554916381
1,1,28,2.10123529141744,26.77,1.9229138799667358
1,1,29,2.106411650212606,27.25,1.913312712097168
1,1,30,2.107360584640503,27.3,1.9157762868881225
1,2,1,2.1330130299886068,25.67,1.9028486993789673
1,2,2,2.0884951325098675,33.73,1.8196808841705323
1,2,3,2.0124467877705894,39.29,1.752180132675171
1,2,4,1.980489005470276,41.42,1.6948306648254394
1,2,5,1.9642816350301107,42.28,1.671546484184265
1,2,6,1.9573257960001627,42.32,1.653460559463501
1,2,7,1.9532275919596354,42.87,1.645358738708496
1,2,8,1.9461651011149088,43.53,1.6394449155807496
1,2,9,1.939692091369629,42.64,1.635300521659851
1,2,10,1.934995681699117,43.27,1.637906621170044
1,2,11,1.9324063026428222,44.34,1.6253349561691284
1,2,12,1.9286905838012696,44.39,1.6161170175552368
1,2,13,1.9375751123428344,44.49,1.6310833930969237
1,2,14,1.9408084612528482,44.43,1.6120235771179199
1,2,15,1.9198523867925008,46.04,1.61684989528656
1,2,16,1.9214360776901245,46.85,1.6188081829071046
1,2,17,1.9204726298014323,46.15,1.6225731273651123
1,2,18,1.9259488615036011,45.65,1.6158688711166382
1,2,19,1.921473555692037,45.98,1.6065672170639038
1,2,20,1.9159038599014282,46.98,1.6028076763153076
1,2,21,1.9308199195861817,46.84,1.605467066383362
1,2,22,1.9189372720718383,46.84,1.591591371154785
1,2,23,1.9156835325241088,47.11,1.599344206237793
1,2,24,1.9239354345321655,47.75,1.5905685054779053
1,2,25,1.9125161827087402,47.77,1.5877782526016235
1,2,26,1.9152887053807577,47.49,1.575594680404663
1,2,27,1.9096644518534343,48.65,1.5761458572387694
1,2,28,1.9209284586588542,48.57,1.569477070426941
1,2,29,1.9195319630940755,47.38,1.5908702173233031
1,2,30,1.9179595545450847,48.36,1.5792698390960693
1,3,1,1.918357863299052,51.5,1.5078612718582154
1,3,2,1.8492937015533448,57.52,1.3921010738372803
1,3,3,1.7949218444188435,59.24,1.3540258556365967
1,3,4,1.7854953170776366,59.17,1.3440719955444336
1,3,5,1.7710394269307455,60.24,1.3264842290878296
1,3,6,1.7654996241251628,59.47,1.3287133344650268
1,3,7,1.750436338297526,60.96,1.3127976278305054
1,3,8,1.742060669898987,59.16,1.337893451309204
1,3,9,1.7526355881373088,60.47,1.3158078422546386
1,3,10,1.7473202208836873,60.6,1.3032412425994873
1,3,11,1.7428442377090454,60.19,1.3281299850463868
1,3,12,1.7427836186091106,60.44,1.3016227632522583
1,3,13,1.7434300999323527,61.4,1.30306102809906
1,3,14,1.736870162010193,60.97,1.2972485458374023
1,3,15,1.7359246071497598,60.35,1.2967523126602172
1,3,16,1.736063828531901,60.38,1.2895418399810792
1,3,17,1.7449296761194866,60.09,1.2919482425689697
1,3,18,1.7412422464370727,61.19,1.2868705739974975
1,3,19,1.7454813247680665,61.53,1.2912044557571412
1,3,20,1.7431555109024048,60.85,1.3153607973098755
1,3,21,1.7361424850463867,60.8,1.2983358697891236
1,3,22,1.743825915336609,60.52,1.3047907930374145
1,3,23,1.73225710550944,61.09,1.2869380764007567
1,3,24,1.735149485206604,60.72,1.2860441015243531
1,3,25,1.729731819343567,60.93,1.2855590217590331
1,3,26,1.7328112787882486,60.33,1.2946019050598145
1,3,27,1.732157451057434,60.83,1.2691207830429077
1,3,28,1.7310382568995157,61.18,1.2784371789932252
1,3,29,1.7405864919662475,60.33,1.3023282276153565
1,3,30,1.7297087531407673,61.48,1.291602795600891
1,4,1,1.766936631011963,58.75,1.34765319480896
1,4,2,1.7313856521606446,62.23,1.2869272201538087
1,4,3,1.6838187489191692,64.31,1.2221920587539672
1,4,4,1.6563975325902303,64.62,1.18229805393219
1,4,5,1.642515102704366,65.06,1.1747102834701537
1,4,6,1.6245968353907267,65.68,1.1636485692977905
1,4,7,1.6379000645319621,66.97,1.1571179134368896
1,4,8,1.6244267138799031,67.72,1.1356525007247924
1,4,9,1.6247880718866985,68.74,1.1244341548919679
1,4,10,1.6079986707051594,68.33,1.1195391790390015
1,4,11,1.611026814142863,69.56,1.1087804178237914
1,4,12,1.6141281656265258,69.25,1.125917516708374
1,4,13,1.6091915105819703,68.94,1.1126360092163086
1,4,14,1.6219677993774415,68.82,1.1199824417114257
