trial,stage,epoch,train_loss,test_accuracy,test_nll
0,7,16,1.2571327262878418,91.57,0.5996585098266601
0,7,17,1.245655934715271,91.58,0.6017209199905396
0,7,18,1.262170736249288,91.71,0.6019163076400756
0,7,19,1.2495701584498087,91.67,0.6008178165435791
0,7,20,1.2515982002894084,91.61,0.5991719942092896
0,7,21,1.254993716621399,91.64,0.5983584740638733
0,7,22,1.2567676724116008,91.6,0.6012000247955323
0,7,23,1.2583282552083332,91.65,0.5986560544013977
0,7,24,1.2599429377237956,91.78,0.5998016765594483
0,7,25,1.2527863128026326,91.91,0.5953433647155761
0,7,26,1.2456970897038777,91.67,0.5996494931221008
0,7,27,1.2556196161270141,91.71,0.5958325477600097
0,7,28,1.2485525298436482,91.65,0.5950925415039062
0,7,29,1.2515470814387004,92.05,0.5932030657768249
0,7,30,1.2463715872128804,91.87,0.5916483817100525
0,8,1,1.2712130297978719,91.99,0.6178610229492187
0,8,2,1.2377511711120606,92.1,0.5863434650421142
0,8,3,1.2207464773813883,91.98,0.555428189086914
0,8,4,1.2122660076141358,91.78,0.5472876437187195
0,8,5,1.1975859526952108,91.97,0.5535791155815124
0,8,6,1.2117337879816692,92.06,0.5442457915306091
0,8,7,1.1997671195348103,92.14,0.5527156717300415
0,8,8,1.2011348759969076,92.12,0.5414667634963989
0,8,9,1.1973681823094686,92.17,0.5380500902175903
0,8,10,1.1945739171346028,92.14,0.5369684579849243
0,8,11,1.1857948474884032,92.24,0.5290568730354309
0,8,12,1.1896645128885905,92.2,0.5337962135314941
0,8,13,1.1886722547531128,92.05,0.5297823617935181
0,8,14,1.1820083358128866,92.08,0.5285035915374756
0,8,15,1.1875289761861165,92.34,0.5226858558654786
0,8,16,1.183254733212789,92.35,0.5209856158256531
0,8,17,1.1847190229415894,92.29,0.5185410613059998
0,8,18,1.1771977935155233,92.38,0.509392776966095
0,8,19,1.1855480981191,92.33,0.5097835165977478
0,8,20,1.1746210184733072,92.45,0.5118334169387817
0,8,21,1.1809048969268798,92.6,0.4997125407218933
0,8,22,1.16480072778066,92.43,0.5010052375793457
0,8,23,1.1752795795122783,92.62,0.5012480576515198
0,8,24,1.17379026927948,92.56,0.49955866146087646
0,8,25,1.1673606788635253,92.59,0.4971907024383545
0,8,26,1.1746053686141968,92.72,0.4925743459701538
0,8,27,1.186522180366516,92.63,0.4960171298980713
0,8,28,1.17111551100413,92.64,0.5012577906608582
0,8,29,1.1641504796981812,92.58,0.490094419002533
0,8,30,1.165856727027893,92.54,0.49365473737716675
1,1,1,2.3178488229115803,13.33,2.1971608963012694
1,1,2,2.2360858079274495,17.21,2.054867244720459
1,1,3,2.196187163289388,27.42,1.9506429817199706
1,1,4,2.164691428375244,29.66,1.8947749452590943
1,1,5,2.148606520462036,33.05,1.8809078481674195
1,1,6,2.136360366439819,35.29,1.8558308849334717
1,1,7,2.1265281841278076,35.59,1.8301716402053834
1,1,8,2.130758569463094,33.71,1.848365233039856
1,1,9,2.124541120783488,35.51,1.8190209117889404
1,1,10,2.1212427450815836,35.05,1.8322909114837647
1,1,11,2.1192457711537678,34.32,1.8270531362533569
1,1,12,2.1205341100056967,36.67,1.808637042236328
1,1,13,2.118342156346639,37.72,1.821661485671997
1,1,14,2.1139340874989827,38.32,1.816381620979309
1,1,15,2.1116222690582274,36.52,1.8088242139816284
1,1,16,2.1101534178415933,37.31,1.8162928684234618
1,1,17,2.1078678124745687,37.71,1.815903832244873
1,1,18,2.1032336699167886,39.46,1.7892694091796875
1,1,19,2.103765284347534,38.87,1.7897959171295166
1,1,20,2.1082741068522135,38.92,1.7983150808334352
1,1,21,2.1134698983510334,38.2,1.7942119857788086
1,1,22,2.11768279355367,37.4,1.8200981561660767
1,1,23,2.1064763829549156,39.03,1.8062502212524414
1,1,24,2.106835034052531,38.12,1.7975299730300904
1,1,25,2.107602075322469,37.28,1.8059075859069824
1,1,26,2.1148490759531655,36.72,1.832706317138672
1,1,27,2.118246046320597,37.64,1.8059966537475587
1,1,28,2.105836196645101,38.38,1.7990112117767334
1,1,29,2.1044575894673665,38.78,1.795095652770996
1,1,30,2.106783257929484,35.62,1.803256541824341
1,2,1,2.1379271982828776,29.68,1.7961388357162476
1,2,2,2.0900443765004475,38.41,1.723432520866394
1,2,3,2.0313611908594766,52.67,1.6623873352050782
1,2,4,1.9816361962000528,51.23,1.608576244354248
1,2,5,1.9607603374481202,51.91,1.5668196390151978
1,2,6,1.9509957697550455,52.8,1.5458643865585326
1,2,7,1.9528690831502278,52.69,1.5722731422424316
1,2,8,1.9527473320643107,54.17,1.5399089811325073
1,2,9,1.9507036961873372,53.68,1.5483557237625123
1,2,10,1.9419286361058552,54.77,1.5302765682220458
1,2,11,1.9510996373494467,55.08,1.5283975982666016
1,2,12,1.9305162038167318,55.4,1.5164821962356567
1,2,13,1.9249818897883098,54.4,1.5261873708724976
1,2,14,1.9290906030019124,56.97,1.5024272407531738
1,2,15,1.927623964627584,56.8,1.4972273809432983
1,2,16,1.9311066093444824,56.75,1.4995023792266846
1,2,17,1.9328752489089966,57.42,1.4913862302780152
1,2,18,1.9220191752115885,55.21,1.5056170484542846
1,2,19,1.9250926318486532,58.09,1.4793431884765624
1,2,20,1.9244641275405885,59.22,1.4938386417388916
1,2,21,1.9129983755111695,61.21,1.4586426988601684
1,2,22,1.9205546427408855,60.41,1.468070729637146
1,2,23,1.9069670742670695,62.09,1.4544243780136108
1,2,24,1.9188215953191121,59.96,1.471637028503418
1,2,25,1.913199508412679,56.91,1.4875778285980226
1,2,26,1.9226672567367553,57.84,1.4739566066741943
1,2,27,1.916789473215739,60.53,1.4632405128479005
1,2,28,1.914985275777181,61.0,1.44943585357666
1,2,29,1.908239693768819,60.26,1.4499427377700806
1,2,30,1.911232049624125,60.5,1.442038251876831
1,3,1,1.930467493057251,66.62,1.325247431755066
1,3,2,1.8577890549341838,73.13,1.2108077524185181
1,3,3,1.802748924191793,75.84,1.1604185138702392
1,3,4,1.7818850790023804,76.32,1.14316439743042
1,3,5,1.7596720780054729,76.69,1.1141746055603028
1,3,6,1.7665709732691446,76.9,1.1181011505126952
1,3,7,1.7556203537623087,76.91,1.1080789346694946
1,3,8,1.757809827931722,77.58,1.1078678974151612
1,3,9,1.7569487665812173,77.42,1.121028353881836
1,3,10,1.7563487900416057,77.5,1.1216335943222047
1,3,11,1.7421875122070312,77.21,1.0922748231887818
1,3,12,1.7511567541122437,77.85,1.0879276912689209
1,3,13,1.7437341481526694,77.87,1.0789237981796265
1,3,14,1.7381078745524088,78.36,1.0849882690429689
1,3,15,1.747424092801412,78.68,1.082011695098877
1,3,16,1.7460927419662475,78.17,1.0822066066741944
1,3,17,1.743277520751953,78.08,1.0761543779373168
1,3,18,1.7514104771296184,78.41,1.0777776329040527
1,3,19,1.7464615814844768,78.6,1.0759459228515624
1,3,20,1.7359525608698527,78.34,1.078001160621643
1,3,21,1.73712846215566,78.39,1.0700461952209472
1,3,22,1.7412128973007202,78.08,1.0636468517303468
1,3,23,1.7279824599583944,78.36,1.0554568161010742
1,3,24,1.742840501467387,78.46,1.0585958253860475
1,3,25,1.7268349667231242,78.37,1.053774431037903
1,3,26,1.732193502553304,77.9,1.0645806774139404
1,3,27,1.7228682377497355,78.31,1.0598766693115234
1,3,28,1.7338919319152832,78.81,1.0745651763916015
1,3,29,1.7358135106404622,78.67,1.0685633310317992
1,3,30,1.740977350362142,79.01,1.0770897113800049
1,4,1,1.76069512424469,79.8,1.1203941501617432
1,4,2,1.718347128868103,80.28,1.0150932264328003
1,4,3,1.6617806646347046,80.53,0.9408790643692017
1,4,4,1.6352938455581665,81.17,0.9176258289337158
1,4,5,1.6263602752685546,83.28,0.9058990080833436
1,4,6,1.6089538879394532,82.67,0.8775889503479004
1,4,7,1.6171711887995401,86.34,0.8725773065567016
1,4,8,1.6143825797398885,87.73,0.8572228825569153
1,4,9,1.6181113503138225,87.63,0.8495864598274231
1,4,10,1.6065439626693725,87.96,0.8314153374671936
1,4,11,1.5949159322102864,88.27,0.8296120663642883
1,4,12,1.5897616292953491,88.4,0.820333148765564
1,4,13,1.595002700360616,88.21,0.8218008303642272
1,4,14,1.591975350634257,88.06,0.8313664533615113
1,4,15,1.5847640846888225,87.96,0.8413315181732177
1,4,16,1.5839991048812867,88.01,0.8226185176849365
1,4,17,1.5857027043024698,88.4,0.8132566189765931
1,4,18,1.5770392293930053,88.39,0.8095357447624206
1,4,19,1.5882603576024374,88.21,0.8262337080955505
1,4,20,1.5849013395309448,88.4,0.828095201587677
1,4,21,1.5787251910527547,88.3,0.8246925999641418
1,4,22,1.5915775206883749,88.57,0.8153625485420227
1,4,23,1.5942786472956338,88.19,0.8343521372795105
1,4,24,1.5872014640172323,88.37,0.8113626318931579
1,4,25,1.5888717814763387,88.43,0.8255759502410889
1,4,26,1.580993630917867,88.46,0.8173844848632813
1,4,27,1.5791197214126587,88.33,0.8176530686378479
1,4,28,1.5793350637435912,88.67,0.8150136012077331
1,4,29,1.575127683575948,88.53,0.8088675239562988
1,4,30,1.5818819698969524,88.96,0.8062003576278687
1,5,1,1.583509218597412,90.52,0.750050546169281
1,5,2,1.5286637797673543,90.33,0.7120665794372558
1,5,3,1.5187319392522176,89.97,0.6993812767982482
1,5,4,1.4899493115107219,89.89,0.6960757959365844
1,5,5,1.479497713279724,89.99,0.6771215858459473
1,5,6,1.4664140287399292,89.98,0.6789302571296691
1,5,7,1.4607786105473837,90.13,0.6722032545089721
1,5,8,1.4499752096176148,89.97,0.6794641080856323
1,5,9,1.450425477027893,90.11,0.6763461379051209
1,5,10,1.4522040698369345,90.11,0.672138906288147
1,5,11,1.4465977613449097,90.13,0.6679133398056031
1,5,12,1.4578713496526083,90.07,0.6708435600280762
1,5,13,1.4472879240036012,90.15,0.6682396873474121
1,5,14,1.446518774731954,90.39,0.6700680599212646
1,5,15,1.444434387397766,90.26,0.6701538017272949
1,5,16,1.4575196741739909,89.93,0.6885863642692566
1,5,17,1.453292426554362,90.04,0.6738823828697205
1,5,18,1.447099293200175,90.26,0.6699377776145935
1,5,19,1.4546695892333985,90.19,0.6707058283805847
1,5,20,1.4297968612035115,89.88,0.6746827664375306
1,5,21,1.4406174374262493,90.2,0.6727765357971192
1,5,22,1.4383878784815471,90.02,0.6747119135856628
1,5,23,1.4371175352096557,90.19,0.6743400426864624
1,5,24,1.4441899556477864,90.0,0.6748961061477661
1,5,25,1.439623562113444,90.23,0.6744773427963257
1,5,26,1.4412117348353068,89.88,0.6806132036209106
1,5,27,1.4348042994817098,89.98,0.6727517845153809
1,5,28,1.4301381179809571,89.91,0.6735616193771362
1,5,29,1.4424811975479126,90.0,0.6690785972595215
1,5,30,1.4355360225041707,90.09,0.6747755744934082
1,6,1,1.451088452720642,89.82,0.6710464984893799
1,6,2,1.408210664431254,90.48,0.6445047709465027
1,6,3,1.3828867153803508,90.92,0.6072392273902893
1,6,4,1.3620261833190919,91.6,0.6071400770187378
1,6,5,1.3666290280659994,91.17,0.6039673754692078
1,6,6,1.370307408841451,90.52,0.5920441277503967
1,6,7,1.3481431667963664,91.18,0.5954448418617249
1,6,8,1.3409750720342,90.86,0.5863421109199524
1,6,9,1.3415387240727743,90.81,0.5892474521636963
1,6,10,1.336148698870341,90.77,0.5894590341567993
1,6,11,1.3250702056884767,90.79,0.5930079189300537
1,6,12,1.345894319152832,91.04,0.5906919997215271
1,6,13,1.3388596404393514,91.13,0.587269668674469
1,6,14,1.335290495745341,91.02,0.5870664657592773
1,6,15,1.343566435813904,90.71,0.5859471131324768
1,6,16,1.3348102819442749,90.76,0.5826957167625427
1,6,17,1.325428931236267,90.94,0.5902086306571961
1,6,18,1.3378686290105184,90.75,0.5799472291946411
1,6,19,1.3327967891057333,91.14,0.5847514728546143
1,6,20,1.355197860399882,90.51,0.5805267346382141
1,6,21,1.3317867029190062,90.46,0.581608536529541
1,6,22,1.322014346885681,90.47,0.5772023338317871
1,6,23,1.3421560348510742,91.04,0.5759002575874329
1,6,24,1.318039378674825,91.07,0.5821445557594299
1,6,25,1.332262963294983,91.29,0.5802131499290466
1,6,26,1.3210176385879517,91.22,0.5724571623802185
1,6,27,1.319344191424052,91.0,0.5651642799377441
1,6,28,1.3413101302464803,91.68,0.5789142370223999
1,6,29,1.3219895802179973,91.15,0.5770855048179626
1,6,30,1.3414914804458618,91.26,0.5723659457206726
1,7,1,1.3554566675186157,89.47,0.5905900611877442
1,7,2,1.3148501537322999,91.27,0.5719517810821533
1,7,3,1.2769012555440267,91.36,0.5594510113716126
1,7,4,1.258134125328064,91.39,0.5484907139778137
1,7,5,1.254743004735311,91.45,0.5435254175186157
1,7,6,1.2408726440429687,91.66,0.5376347775459289
1,7,7,1.239470770963033,91.99,0.531091035747528
1,7,8,1.234201247660319,92.11,0.5244679304122924
1,7,9,1.2397175704320271,92.14,0.5237973426818847
1,7,10,1.233933977063497,92.08,0.5194618008613586
1,7,11,1.2362513695398967,92.09,0.5179538893699646
1,7,12,1.22905320892334,92.14,0.5177423441886901
1,7,13,1.2252258710225423,92.04,0.5152435256958008
1,7,14,1.2199202490488688,92.28,0.5143942337036133
1,7,15,1.220287140083313,91.95,0.5133244171142578
1,7,16,1.2140563419024148,91.89,0.5166383632659912
1,7,17,1.2220235056559245,91.95,0.5124587355613709
1,7,18,1.2198121678034464,91.98,0.5070201055526733
1,7,19,1.2236837466557822,91.86,0.5118546028137207
1,7,20,1.2204934478123983,91.88,0.5074873414993286
1,7,21,1.2165986983617147,91.85,0.5126205344200134
1,7,22,1.2185240851720174,92.0,0.5082411150932312
1,7,23,1.2027102088928223,91.8,0.5086472524642944
1,7,24,1.201146451886495,91.93,0.5072620617866516
1,7,25,1.2123329802831013,92.16,0.5017000561714172
1,7,26,1.2137662800470987,92.03,0.5093299473762513
1,7,27,1.2332663112004598,91.88,0.509261489200592
1,7,28,1.22258171488444,92.13,0.5050565438270569
1,7,29,1.2092743008295694,91.81,0.506437901687622
1,7,30,1.2129562644958496,91.97,0.5049778900146484
1,8,1,1.258837926165263,90.75,0.5246977963447571
1,8,2,1.2036526568730672,91.77,0.4942065317153931
1,8,3,1.1842827776590983,92.07,0.4908878686904907
1,8,4,1.1895505663553874,92.02,0.48950057945251463
1,8,5,1.169911331431071,92.23,0.4862301809310913
1,8,6,1.1798283759435018,91.49,0.4852287553787231
1,8,7,1.1701497833887735,92.02,0.47857655153274536
1,8,8,1.1559994066238404,92.3,0.4730500118255615
1,8,9,1.151693532371521,92.62,0.4711597725868225
1,8,10,1.1542199434916178,92.75,0.4724029655456543
1,8,11,1.1506506525675455,92.69,0.4681014323234558
1,8,12,1.1517821217219035,92.87,0.4663832015991211
1,8,13,1.1429294044812521,92.62,0.46981093578338623
1,8,14,1.1511467728932698,92.79,0.4699502701759338
1,8,15,1.151742209815979,92.79,0.4678757811546326
1,8,16,1.143381625620524,92.39,0.46365687789916993
1,8,17,1.145328757540385,92.87,0.4627729966163635
1,8,18,1.144729993693034,93.02,0.4557159049987793
1,8,19,1.1366005374272665,92.89,0.46037954425811767
1,8,20,1.146262033335368,92.9,0.4651832886695862
1,8,21,1.1410903262456258,93.11,0.4604502342224121
1,8,22,1.1600195669809976,93.06,0.459718384552002
1,8,23,1.1334079519271851,93.13,0.4584901772499084
1,8,24,1.1445276062647503,93.09,0.46131092844009397
1,8,25,1.156810156440735,93.13,0.4592460382461548
1,8,26,1.1382395358403523,93.09,0.45663837728500367
1,8,27,1.1358865364074706,92.91,0.46062902517318727
1,8,28,1.133953551419576,92.85,0.4606549262046814
1,8,29,1.1384591645558675,93.1,0.46102842292785645
1,8,30,1.1499431588172913,93.0,0.4619025318145752
2,1,1,2.3079907855987547,29.44,2.005238774871826
2,1,2,2.1923104490915932,28.8,1.9044904859542846
2,1,3,2.163890429051717,39.29,1.8372993848800658
2,1,4,2.147528496805827,41.82,1.8198527280807495
2,1,5,2.13840448735555,44.51,1.837437592124939
2,1,6,2.1432228099822996,43.25,1.8229401426315308
2,1,7,2.133368024190267,44.28,1.7863322191238404
2,1,8,2.128274779764811,45.28,1.7915488716125487
2,1,9,2.1257859040578206,45.12,1.795743009185791
2,1,10,2.130993330001831,48.18,1.8079675889968871
2,1,11,2.125287525812785,50.73,1.765334368133545
2,1,12,2.126099597803752,48.04,1.7900281726837157
2,1,13,2.1248571964263916,48.58,1.7902941812515258
2,1,14,2.1222142815907796,50.59,1.8082550163269042
2,1,15,2.115434980646769,53.73,1.7416000247955323
2,1,16,2.113878040822347,53.05,1.7489630983352662
2,1,17,2.121184671529134,47.33,1.7859886791229247
2,1,18,2.1199276902516684,49.37,1.755979207420349
2,1,19,2.123029985809326,51.19,1.7497229196548463
2,1,20,2.1247910538991293,54.08,1.765809637069702
2,1,21,2.112484867223104,50.23,1.7556147857666016
2,1,22,2.1110183841705323,49.81,1.7563692724227906
2,1,23,2.1146570682525634,53.3,1.7537597400665283
2,1,24,2.116164343770345,48.81,1.7717109062194825
2,1,25,2.1113644139607746,52.25,1.7421565074920655
