vectors,trial,stage,epoch,accuracy,nll
512,0,1,70,99.8046875,0.015453236177563667
512,0,1,71,100.0,0.014906605705618858
512,0,1,72,100.0,0.014279278926551342
512,0,1,73,100.0,0.013785897754132748
512,0,1,74,100.0,0.01328824833035469
512,0,1,75,100.0,0.012813761830329895
512,0,1,76,100.0,0.012263787910342216
512,0,1,77,100.0,0.01177651435136795
512,0,1,78,100.0,0.011442119255661964
512,0,1,79,100.0,0.010969314724206924
512,0,1,80,100.0,0.010650658048689365
512,0,1,81,100.0,0.010399282909929752
512,0,1,82,100.0,0.010093513876199722
512,0,1,83,100.0,0.009713039733469486
512,0,1,84,100.0,0.009466463699936867
512,0,1,85,99.8046875,0.009529439732432365
512,0,1,86,99.8046875,0.009133953601121902
512,0,1,87,100.0,0.008671993389725685
512,0,1,88,99.8046875,0.008592215366661549
512,0,1,89,100.0,0.00807180441915989
512,0,1,90,100.0,0.008081529289484024
512,0,1,91,100.0,0.007726434618234634
512,0,1,92,100.0,0.0073628597892820835
512,0,1,93,100.0,0.007167452946305275
512,0,1,94,100.0,0.0069091529585421085
512,0,1,95,100.0,0.006701317615807056
512,0,1,96,100.0,0.006469407118856907
512,0,1,97,100.0,0.006325095891952515
512,0,1,98,100.0,0.006324950139969587
512,0,1,99,100.0,0.005757646169513464
512,0,1,100,100.0,0.005607290659099817
512,0,2,1,100.0,0.005339775234460831
512,0,2,2,100.0,0.0048667388036847115
512,0,2,3,100.0,0.004426132421940565
512,0,2,4,100.0,0.00398442056030035
512,0,2,5,100.0,0.0035057980567216873
512,0,2,6,100.0,0.0030487673357129097
512,0,2,7,100.0,0.002596694976091385
512,0,2,8,100.0,0.0021861435379832983
512,0,2,9,100.0,0.00185915338806808
512,0,2,10,100.0,0.0015370663022622466
512,0,2,11,100.0,0.001299882773309946
512,0,2,12,100.0,0.0010816436260938644
512,0,2,13,100.0,0.000924584805034101
512,0,2,14,100.0,0.0007932698354125023
512,0,2,15,100.0,0.0006780247204005718
512,0,2,16,100.0,0.0005753462901338935
512,0,2,17,100.0,0.0005021768156439066
512,0,2,18,100.0,0.00044697034172713757
512,0,2,19,100.0,0.0003950606333091855
512,0,2,20,100.0,0.000354662595782429
512,0,2,21,100.0,0.00031466607470065355
512,0,2,22,100.0,0.00028567880508489907
512,0,2,23,100.0,0.0002590412041172385
512,0,2,24,100.0,0.00023173553927335888
512,0,2,25,100.0,0.00021138621377758682
512,0,2,26,100.0,0.0001907290716189891
512,0,2,27,100.0,0.00017404681420885026
512,0,2,28,100.0,0.00015921544400043786
512,0,2,29,100.0,0.00014840596122667193
512,0,2,30,100.0,0.00013704555749427527
512,0,2,31,100.0,0.0001258562260773033
512,0,2,32,100.0,0.00011785970127675682
512,0,2,33,100.0,0.00011066310980822891
512,0,2,34,100.0,0.00010316545376554132
512,0,2,35,100.0,9.652246808400378e-05
512,0,2,36,100.0,9.082628093892708e-05
512,0,2,37,100.0,8.602605521446094e-05
512,0,2,38,100.0,8.115217497106642e-05
512,0,2,39,100.0,7.716353866271675e-05
512,0,2,40,100.0,7.369928061962128e-05
512,0,2,41,100.0,6.947110523469746e-05
512,0,2,42,100.0,6.544860661961138e-05
512,0,2,43,100.0,6.252362800296396e-05
512,0,2,44,100.0,5.921188130741939e-05
512,0,2,45,100.0,5.673505802405998e-05
512,0,2,46,100.0,5.429024531622417e-05
512,0,2,47,100.0,5.143836824572645e-05
512,0,2,48,100.0,4.9137917812913656e-05
512,0,2,49,100.0,4.700331555795856e-05
512,0,2,50,100.0,4.491405707085505e-05
512,0,2,51,100.0,4.30845539085567e-05
512,0,2,52,100.0,4.13958405260928e-05
512,0,2,53,100.0,3.970626130467281e-05
512,0,2,54,100.0,3.8238245906541124e-05
512,0,2,55,100.0,3.6853060009889305e-05
512,0,2,56,100.0,3.5363100323593244e-05
512,0,2,57,100.0,3.401398498681374e-05
512,0,2,58,100.0,3.278475924162194e-05
512,0,2,59,100.0,3.1647949072066694e-05
512,0,2,60,100.0,3.0627074011135846e-05
512,0,2,61,100.0,2.9469541914295405e-05
512,0,2,62,100.0,2.845473136403598e-05
512,0,2,63,100.0,2.7581465474213473e-05
512,0,2,64,100.0,2.6709807571023703e-05
512,0,2,65,100.0,2.5931285563274287e-05
512,0,2,66,100.0,2.51765304710716e-05
512,0,2,67,100.0,2.4350982130272314e-05
512,0,2,68,100.0,2.362343730055727e-05
512,0,2,69,100.0,2.2947338948142715e-05
512,0,2,70,100.0,2.234644489362836e-05
512,0,2,71,100.0,2.169061372114811e-05
512,0,2,72,100.0,2.1031060896348208e-05
512,0,2,73,100.0,2.047021916951053e-05
512,0,2,74,100.0,1.9904477085219696e-05
512,0,2,75,100.0,1.9388326109037735e-05
512,0,2,76,100.0,1.8870083295041695e-05
512,0,2,77,100.0,1.8363940398558043e-05
512,0,2,78,100.0,1.787758810678497e-05
512,0,2,79,100.0,1.7439651855966076e-05
512,0,2,80,100.0,1.701196379144676e-05
512,0,2,81,100.0,1.655191954341717e-05
512,0,2,82,100.0,1.6141924788826145e-05
512,0,2,83,100.0,1.574450288899243e-05
512,0,2,84,100.0,1.5374789654742926e-05
512,0,2,85,100.0,1.5010433344286866e-05
512,0,2,86,100.0,1.464071829104796e-05
512,0,2,87,100.0,1.4281478797784075e-05
512,0,2,88,100.0,1.3970897271065041e-05
512,0,2,89,100.0,1.364937452308368e-05
512,0,2,90,100.0,1.3341817975742742e-05
512,0,2,91,100.0,1.3062664947938174e-05
512,0,2,92,100.0,1.278281615668675e-05
512,0,2,93,100.0,1.2504364349297248e-05
512,0,2,94,100.0,1.2241507647559047e-05
512,0,2,95,100.0,1.1993784937658347e-05
512,0,2,96,100.0,1.1739778528863098e-05
512,0,2,97,100.0,1.1505097063491121e-05
512,0,2,98,100.0,1.1306267879263032e-05
512,0,2,99,100.0,1.1094398360000923e-05
512,0,2,100,100.0,1.0865767762879841e-05
512,0,3,1,100.0,1.0574725820333697e-05
512,0,3,2,100.0,9.904701983032282e-06
512,0,3,3,100.0,9.17970737646101e-06
512,0,3,4,100.0,8.385317414649762e-06
512,0,3,5,100.0,7.642837772436906e-06
512,0,3,6,100.0,6.871018285892205e-06
512,0,3,7,100.0,6.298493644862901e-06
512,0,3,8,100.0,5.667530786013231e-06
512,0,3,9,100.0,5.1010592869715765e-06
512,0,3,10,100.0,4.562061803881079e-06
512,0,3,11,100.0,4.047743914270541e-06
512,0,3,12,100.0,3.638430371211143e-06
512,0,3,13,100.0,3.2083949008665513e-06
512,0,3,14,100.0,2.793260591715807e-06
512,0,3,15,100.0,2.4512344225513516e-06
512,0,3,16,100.0,2.2088588593760505e-06
512,0,3,17,100.0,1.94157018995611e-06
512,0,3,18,100.0,1.6707894019418745e-06
512,0,3,19,100.0,1.4610099015044398e-06
512,0,3,20,100.0,1.2903454944535042e-06
512,0,3,21,100.0,1.133185264734493e-06
512,0,3,22,100.0,1.0272475492456579e-06
512,0,3,23,100.0,9.215426644004765e-07
512,0,3,24,100.0,8.316702633237583e-07
512,0,3,25,100.0,7.473856840078952e-07
512,0,3,26,100.0,6.873154347886157e-07
512,0,3,27,100.0,6.179320166666002e-07
512,0,3,28,100.0,5.646139129567018e-07
512,0,3,29,100.0,5.187463330003084e-07
512,0,3,30,100.0,4.824248094337236e-07
512,0,3,31,100.0,4.435421487869462e-07
512,0,3,32,100.0,4.0815191937326745e-07
512,0,3,33,100.0,3.8230774634939735e-07
512,0,3,34,100.0,3.5483375881995016e-07
512,0,3,35,100.0,3.3108503316725546e-07
512,0,3,36,100.0,3.0989747301646275e-07
512,0,3,37,100.0,2.8614874736376805e-07
512,0,3,38,100.0,2.700834613733605e-07
512,0,3,39,100.0,2.5634645339778217e-07
512,0,3,40,100.0,2.4074682869468234e-07
512,0,3,41,100.0,2.2514717556987307e-07
512,0,3,42,100.0,2.125743208125641e-07
512,0,3,43,100.0,2.0395958699737093e-07
512,0,3,44,100.0,1.9255088545833132e-07
512,0,3,45,100.0,1.8416898228679202e-07
512,0,3,46,100.0,1.7555424847159884e-07
512,0,3,47,100.0,1.669395430781151e-07
512,0,3,48,100.0,1.6042028505580674e-07
512,0,3,49,100.0,1.5436668832080613e-07
512,0,3,50,100.0,1.4575195450561296e-07
512,0,3,51,100.0,1.4272515613811265e-07
512,0,3,52,100.0,1.3597306747215043e-07
512,0,3,53,100.0,1.3131645459907304e-07
512,0,3,54,100.0,1.2433153528945695e-07
512,0,3,55,100.0,1.1897643048541795e-07
512,0,3,56,100.0,1.1641529340522538e-07
512,0,3,57,100.0,1.1385416343046018e-07
512,0,3,58,100.0,1.0943038830646401e-07
512,0,3,59,100.0,1.0407528350242501e-07
512,0,3,60,100.0,1.0058282384761696e-07
512,0,3,61,100.0,9.732319483646279e-08
512,0,3,62,100.0,9.220092067607766e-08
512,0,3,63,100.0,8.987261423953896e-08
512,0,3,64,100.0,8.591449329742318e-08
512,0,3,65,100.0,8.451750943549996e-08
512,0,3,66,100.0,8.172354171165352e-08
512,0,3,67,100.0,7.916240463146096e-08
512,0,3,68,100.0,7.636843690761452e-08
512,0,3,69,100.0,7.217748532184487e-08
512,0,3,70,100.0,6.798653373607522e-08
512,0,3,71,100.0,7.217748532184487e-08
512,0,3,72,100.0,6.635671923049813e-08
512,0,3,73,100.0,6.635671923049813e-08
512,0,3,74,100.0,6.635671923049813e-08
512,0,3,75,100.0,6.1234445070113e-08
512,0,3,76,100.0,5.913896927722817e-08
512,0,3,77,100.0,5.727632768071089e-08
512,0,3,78,100.0,5.4016702222270396e-08
512,0,3,79,100.0,4.9360089349193004e-08
512,0,3,80,100.0,4.9360089349193004e-08
512,0,3,81,100.0,5.005858128015461e-08
512,0,3,82,100.0,4.726461355630818e-08
512,0,3,83,100.0,4.516913776342335e-08
512,0,3,84,100.0,4.2840831326884654e-08
512,0,3,85,100.0,4.121101682130757e-08
512,0,3,86,100.0,3.981403295938435e-08
512,0,3,87,100.0,4.074535553399983e-08
512,0,3,88,100.0,4.027969424669209e-08
512,0,3,89,100.0,3.841704909746113e-08
512,0,3,90,100.0,3.6088746213636114e-08
512,0,3,91,100.0,3.5623084926328374e-08
512,0,3,92,100.0,3.5623084926328374e-08
512,0,3,93,100.0,3.5623084926328374e-08
512,0,3,94,100.0,3.4226101064405157e-08
512,0,3,95,100.0,3.026798012228937e-08
512,0,3,96,100.0,3.166496043149891e-08
512,0,3,97,100.0,3.166496398421259e-08
512,0,3,98,100.0,3.0035149478635503e-08
512,0,3,99,100.0,2.7939673685750677e-08
512,0,3,100,100.0,2.7474012398442937e-08
512,0,4,1,100.0,3.6787234591884044e-08
512,0,4,2,100.0,3.469175879899922e-08
512,0,4,3,100.0,3.259628300611439e-08
512,0,4,4,100.0,3.213062171880665e-08
512,0,4,5,100.0,3.213062527152033e-08
512,0,4,6,100.0,3.050081076594324e-08
512,0,4,7,100.0,2.9336657547673894e-08
512,0,4,8,100.0,2.8638165616712286e-08
512,0,4,9,100.0,2.7939673685750677e-08
512,0,4,10,100.0,2.8172504329404546e-08
512,0,4,11,100.0,2.7241181754789068e-08
512,0,4,12,100.0,2.7474012398442937e-08
512,0,4,13,100.0,2.7939673685750677e-08
512,0,4,14,100.0,2.7706843042096807e-08
512,0,4,15,100.0,2.7241181754789068e-08
512,0,4,16,100.0,2.7241181754789068e-08
512,0,4,17,100.0,2.7008351111135198e-08
512,0,4,18,100.0,2.607702853651972e-08
512,0,4,19,100.0,2.537853660555811e-08
512,0,4,20,100.0,2.491287531825037e-08
512,0,4,21,100.0,2.514570596190424e-08
512,0,4,22,100.0,2.491287531825037e-08
512,0,4,23,100.0,2.491287531825037e-08
512,0,4,24,100.0,2.4680044674596502e-08
512,0,4,25,100.0,2.4214383387288763e-08
512,0,4,26,100.0,2.491287531825037e-08
512,0,4,27,100.0,2.4447214030942632e-08
512,0,4,28,100.0,2.491287531825037e-08
512,0,4,29,100.0,2.584419789286585e-08
512,0,4,30,100.0,2.561136724921198e-08
512,0,4,31,100.0,2.3748722099981023e-08
512,0,4,32,100.0,2.3515891456327154e-08
512,0,4,33,100.0,2.3748722099981023e-08
512,0,4,34,100.0,2.4447214030942632e-08
512,0,4,35,100.0,2.4214383387288763e-08
512,0,4,36,100.0,2.4680044674596502e-08
512,0,4,37,100.0,2.3283060812673284e-08
512,0,4,38,100.0,2.3981552743634893e-08
512,0,4,39,100.0,2.3748722099981023e-08
512,0,4,40,100.0,2.2817399525365545e-08
512,0,4,41,100.0,2.3050230169019414e-08
512,0,4,42,100.0,2.2118907594403936e-08
512,0,4,43,100.0,2.1420415663442327e-08
512,0,4,44,100.0,2.2817399525365545e-08
512,0,4,45,100.0,2.3050231945376254e-08
512,0,4,46,100.0,2.4447214030942632e-08
512,0,4,47,100.0,2.3748722099981023e-08
512,0,4,48,100.0,2.3748722099981023e-08
512,0,4,49,100.0,2.2584568881711675e-08
512,0,4,50,100.0,2.3283060812673284e-08
512,0,4,51,100.0,2.4447214030942632e-08
512,0,4,52,100.0,2.4214383387288763e-08
512,0,4,53,100.0,2.607702853651972e-08
512,0,4,54,100.0,2.4680044674596502e-08
512,0,4,55,100.0,2.677552046748133e-08
512,0,4,56,100.0,2.584419789286585e-08
512,0,4,57,100.0,2.7241181754789068e-08
512,0,4,58,100.0,2.584419789286585e-08
512,0,4,59,100.0,2.2584568881711675e-08
512,0,4,60,100.0,2.9802318834981634e-08
512,0,4,61,100.0,4.2142339395923045e-08
512,0,4,62,100.0,3.8649879741115e-08
512,0,4,63,100.0,8.335331358466647e-08
512,0,4,64,100.0,1.1967479451868712e-07
512,0,4,65,100.0,1.2900846741104033e-05
512,0,4,66,100.0,0.0003679069341160357
512,0,4,67,100.0,1.1086792255809996e-05
512,0,4,68,99.8046875,0.0036666409578174353
512,0,4,69,99.8046875,0.0033972514793276787
512,0,4,70,99.609375,0.015210127457976341
512,0,4,71,100.0,6.010688593960367e-06
512,0,4,72,100.0,3.89019896829268e-06
512,0,4,73,100.0,2.5590647965145763e-06
512,0,4,74,100.0,2.770354967651656e-06
512,0,4,75,100.0,3.4584022614581045e-06
512,0,4,76,100.0,3.8096857224445557e-06
512,0,4,77,100.0,3.6896772144245915e-06
512,0,4,78,100.0,3.477658538031392e-06
512,0,4,79,100.0,3.218101028323872e-06
512,0,4,80,100.0,2.9904176699346863e-06
512,0,4,81,100.0,2.8188353553559864e-06
512,0,4,82,100.0,2.664253315742826e-06
512,0,4,83,100.0,2.5248095880670007e-06
512,0,4,84,100.0,2.3865318325988483e-06
512,0,4,85,100.0,2.264316435685032e-06
512,0,4,86,100.0,2.1602586457447615e-06
512,0,4,87,100.0,2.0641150513256434e-06
512,0,4,88,100.0,1.985896687983768e-06
512,0,4,89,100.0,1.9204808268113993e-06
512,0,4,90,100.0,1.8515729607315734e-06
512,0,4,91,100.0,1.7845269439931144e-06
512,0,4,92,100.0,1.7305173969361931e-06
512,0,4,93,100.0,1.6802326854303828e-06
512,0,4,94,100.0,1.6283186141663464e-06
512,0,4,95,100.0,1.5757057099108351e-06
512,0,4,96,100.0,1.5282143976946827e-06
512,0,4,97,100.0,1.4932938938727602e-06
512,0,4,98,100.0,1.4613997336709872e-06
512,0,4,99,100.0,1.4271773807195132e-06
512,0,4,100,100.0,1.395981598761864e-06
512,0,5,1,100.0,6.055850576558441e-07
512,0,5,2,100.0,2.4423871991530177e-07
512,0,5,3,100.0,1.068692085937073e-07
512,0,5,4,100.0,6.589105794319039e-08
512,0,5,5,100.0,5.983746120818978e-08
512,0,5,6,100.0,5.797481605895882e-08
512,0,5,7,100.0,5.378386802590285e-08
512,0,5,8,100.0,4.679895226900044e-08
512,0,5,9,100.0,4.1909508752269176e-08
512,0,5,10,100.0,3.8649879741115e-08
512,0,5,11,100.0,3.6554403948230174e-08
512,0,5,12,100.0,3.376043622438374e-08
512,0,5,13,100.0,3.282911364976826e-08
512,0,5,14,100.0,3.09664685005373e-08
512,0,5,15,100.0,2.9802318834981634e-08
512,0,5,16,100.0,2.9569486414970925e-08
512,0,5,17,100.0,2.9103825127663185e-08
512,0,5,18,100.0,2.9336655771317055e-08
512,0,5,19,100.0,2.7474012398442937e-08
512,0,5,20,100.0,2.677552046748133e-08
512,0,5,21,100.0,2.654268982382746e-08
512,0,5,22,100.0,2.607702853651972e-08
512,0,5,23,100.0,2.514570596190424e-08
512,0,5,24,100.0,2.3981552743634893e-08
512,0,5,25,100.0,2.3981552743634893e-08
512,0,5,26,100.0,2.4447214030942632e-08
512,0,5,27,100.0,2.4214383387288763e-08
512,0,5,28,100.0,2.3748722099981023e-08
512,0,5,29,100.0,2.3515891456327154e-08
512,0,5,30,100.0,2.3515891456327154e-08
512,0,5,31,100.0,2.3515891456327154e-08
512,0,5,32,100.0,2.3050230169019414e-08
512,0,5,33,100.0,2.2351738238057806e-08
512,0,5,34,100.0,2.2584568881711675e-08
512,0,5,35,100.0,2.0954754376134588e-08
512,0,5,36,100.0,2.048909308882685e-08
512,0,5,37,100.0,2.0721925508837558e-08
512,0,5,38,100.0,2.0954754376134588e-08
512,0,5,39,100.0,2.002343357787595e-08
512,0,5,40,100.0,2.1653248083453036e-08
512,0,5,41,100.0,2.1420417439799166e-08
512,0,5,42,100.0,2.1653248083453036e-08
512,0,5,43,100.0,2.1653248083453036e-08
512,0,5,44,100.0,2.0954754376134588e-08
512,0,5,45,100.0,2.025626244517298e-08
512,0,5,46,100.0,2.0721923732480718e-08
512,0,5,47,100.0,2.0954756152491427e-08
512,0,5,48,100.0,2.0256264221529818e-08
512,0,5,49,100.0,1.979060293422208e-08
512,0,5,50,100.0,1.979060293422208e-08
512,0,5,51,100.0,1.88592803596066e-08
512,0,5,52,100.0,1.839361907229886e-08
512,0,5,53,100.0,2.002343357787595e-08
512,0,5,54,100.0,2.2351738238057806e-08
512,0,5,55,100.0,2.048909308882685e-08
512,0,5,56,100.0,2.1187586796145297e-08
512,0,5,57,100.0,2.0721923732480718e-08
512,0,5,58,100.0,1.955777229056821e-08
512,0,5,59,100.0,1.932494164691434e-08
512,0,5,60,100.0,2.2351738238057806e-08
512,0,5,61,100.0,1.955777051421137e-08
512,0,5,62,100.0,1.955777229056821e-08
512,0,5,63,100.0,2.1886076950750066e-08
512,0,5,64,100.0,2.8172504329404546e-08
512,0,5,65,100.0,2.3283060812673284e-08
512,0,5,66,100.0,2.514570596190424e-08
512,0,5,67,100.0,2.7241181754789068e-08
512,0,5,68,100.0,2.8172504329404546e-08
512,0,5,69,100.0,3.050081076594324e-08
512,0,5,70,100.0,2.8172504329404546e-08
512,0,5,71,100.0,3.282911720248194e-08
512,0,5,72,100.0,3.5157420086306956e-08
512,0,5,73,100.0,3.8649879741115e-08
512,0,5,74,100.0,7.962805170791398e-08
512,0,5,75,100.0,1.4668307812826242e-07
512,0,5,76,100.0,3.37888122885488e-05
512,0,5,77,100.0,1.0925379683612846e-05
512,0,5,78,99.609375,0.00963359884917736
512,0,5,79,100.0,0.0003917478898074478
512,0,5,80,99.8046875,0.0035548661835491657
512,0,5,81,100.0,0.0001617852976778522
512,0,5,82,100.0,5.256964868749492e-05
512,0,5,83,100.0,4.741014708997682e-05
512,0,5,84,100.0,2.531690915930085e-05
512,0,5,85,100.0,1.7259926607948728e-05
512,0,5,86,100.0,1.0614516213536263e-05
512,0,5,87,100.0,3.2656369057804113e-06
512,0,5,88,100.0,2.0160991880402435e-06
512,0,5,89,100.0,1.3819840205542278e-06
512,0,5,90,100.0,1.0323279866497614e-06
512,0,5,91,100.0,9.010279882204486e-07
512,0,5,92,100.0,8.07205879027606e-07
512,0,5,93,100.0,7.455104196196771e-07
512,0,5,94,100.0,6.994130785642483e-07
512,0,5,95,100.0,6.686811957479222e-07
512,0,5,96,100.0,6.486588972620666e-07
512,0,5,97,100.0,6.272395012274501e-07
512,0,5,98,100.0,6.13736006016552e-07
512,0,5,99,100.0,6.05121613261872e-07
512,0,5,100,100.0,5.979042043691152e-07
512,0,6,1,100.0,5.227018959885754e-07
512,0,6,2,100.0,4.747393518300669e-07
512,0,6,3,100.0,4.2142178813264763e-07
512,0,6,4,100.0,3.566955228961888e-07
512,0,6,5,100.0,2.9662572842426016e-07
512,0,6,6,100.0,2.435406258882722e-07
512,0,6,7,100.0,2.0069987272108847e-07
512,0,6,8,100.0,1.6740514752200397e-07
512,0,6,9,100.0,1.4645041801486514e-07
512,0,6,10,100.0,1.2922095038447878e-07
512,0,6,11,100.0,1.1548396372518255e-07
512,0,6,12,100.0,1.0663640637176286e-07
512,0,6,13,100.0,9.662468869464647e-08
512,0,6,14,100.0,9.033826842141934e-08
512,0,6,15,100.0,8.475033297372647e-08
512,0,6,16,100.0,8.195636524988004e-08
512,0,6,17,100.0,7.68340910894949e-08
512,0,6,18,100.0,7.334163854011422e-08
512,0,6,19,100.0,6.868502566703683e-08
512,0,6,20,100.0,6.542539665588265e-08
512,0,6,21,100.0,6.100161442645913e-08
512,0,6,22,100.0,5.867331154263411e-08
512,0,6,23,100.0,5.5413686084193614e-08
512,0,6,24,100.0,5.238688771669331e-08
512,0,6,25,100.0,4.982575063650074e-08
512,0,6,26,100.0,4.749744419996205e-08
512,0,6,27,100.0,4.470347647611561e-08
512,0,6,28,100.0,4.1443847464961436e-08
512,0,6,29,100.0,4.09781861776537e-08
512,0,6,30,100.0,3.934837167207661e-08
512,0,6,31,100.0,3.725289587919178e-08
512,0,6,32,100.0,3.492458944265309e-08
512,0,6,33,100.0,3.352760558072987e-08
512,0,6,34,100.0,3.306194784613581e-08
512,0,6,35,100.0,3.026798012228937e-08
512,0,6,36,100.0,2.9103826904020025e-08
512,0,6,37,100.0,2.8172504329404546e-08
512,0,6,38,100.0,2.8638165616712286e-08
512,0,6,39,100.0,2.607702853651972e-08
512,0,6,40,100.0,2.537853660555811e-08
512,0,6,41,100.0,2.3748722099981023e-08
512,0,6,42,100.0,2.2817399525365545e-08
512,0,6,43,100.0,2.1653248083453036e-08
512,0,6,44,100.0,2.1187586796145297e-08
512,0,6,45,100.0,2.0721925508837558e-08
512,0,6,46,100.0,2.1187585019788457e-08
512,0,6,47,100.0,2.0256264221529818e-08
512,0,6,48,100.0,2.0954754376134588e-08
512,0,6,49,100.0,2.0721923732480718e-08
512,0,6,50,100.0,2.002343180151911e-08
512,0,6,51,100.0,1.955777229056821e-08
512,0,6,52,100.0,2.2817399525365545e-08
512,0,6,53,100.0,2.1187585019788457e-08
512,0,6,54,100.0,2.2351738238057806e-08
512,0,6,55,100.0,1.909210922690363e-08
512,0,6,56,100.0,1.6763804566721774e-08
512,0,6,57,100.0,1.7927957784991122e-08
512,0,6,58,100.0,2.048909308882685e-08
512,0,6,59,100.0,1.7927957784991122e-08
512,0,6,60,100.0,2.1420415663442327e-08
512,0,6,61,100.0,2.0256264221529818e-08
512,0,6,62,100.0,2.1653246307096197e-08
512,0,6,63,100.0,2.1187585019788457e-08
512,0,6,64,100.0,2.4680044674596502e-08
512,0,6,65,100.0,2.2817399525365545e-08
512,0,6,66,100.0,2.3981552743634893e-08
512,0,6,67,100.0,2.654268982382746e-08
512,0,6,68,100.0,2.9103825127663185e-08
512,0,6,69,100.0,3.492458944265309e-08
512,0,6,70,100.0,3.958120231573048e-08
512,0,6,71,100.0,6.170010635742074e-08
512,0,6,72,100.0,1.0244544057513849e-07
512,0,6,73,100.0,0.0002789947611745447
512,0,6,74,99.21875,0.014393709599971771
512,0,6,75,99.21875,0.014471142552793026
512,0,6,76,99.609375,0.006294868886470795
512,0,6,77,100.0,0.001382250338792801
512,0,6,78,100.0,0.0004572275502141565
512,0,6,79,100.0,0.0001283162273466587
512,0,6,80,100.0,2.654684976732824e-05
512,0,6,81,100.0,9.761731780599803e-05
512,0,6,82,100.0,2.3887274437583983e-05
512,0,6,83,100.0,1.573637746332679e-05
512,0,6,84,100.0,1.3613846931548323e-05
512,0,6,85,100.0,7.899445336079225e-06
512,0,6,86,100.0,4.386485670693219e-06
512,0,6,87,100.0,3.1407048481923994e-06
512,0,6,88,100.0,2.5580147848813795e-06
512,0,6,89,100.0,2.2285914837993914e-06
512,0,6,90,100.0,2.0167312868579756e-06
512,0,6,91,100.0,1.8654002360563027e-06
512,0,6,92,100.0,1.7501550928500365e-06
512,0,6,93,100.0,1.6623819192318479e-06
512,0,6,94,100.0,1.5890429949649842e-06
512,0,6,95,100.0,1.5240857464959845e-06
512,0,6,96,100.0,1.4686740996694425e-06
512,0,6,97,100.0,1.4165218544803793e-06
512,0,6,98,100.0,1.3727511714023422e-06
512,0,6,99,100.0,1.3292130915942835e-06
512,0,6,100,100.0,1.2887019238405628e-06
512,0,7,1,100.0,7.071014351822669e-07
512,0,7,2,100.0,4.868464884566492e-07
512,0,7,3,100.0,3.511075874484959e-07
512,0,7,4,100.0,2.7567085680857417e-07
512,0,7,5,100.0,2.3678830984863453e-07
512,0,7,6,100.0,2.1047856080258498e-07
512,0,7,7,100.0,1.8556576719674922e-07
512,0,7,8,100.0,1.662408806168969e-07
512,0,7,9,100.0,1.513397762664681e-07
512,0,7,10,100.0,1.4062959508009953e-07
512,0,7,11,100.0,1.2945376681727794e-07
512,0,7,12,100.0,1.1944206335101626e-07
512,0,7,13,100.0,1.0803337602283136e-07
512,0,7,14,100.0,9.918582577483903e-08
512,0,7,15,100.0,9.359789032714616e-08
512,0,7,16,100.0,8.68458087666113e-08
512,0,7,17,100.0,8.2654864286269e-08
512,0,7,18,100.0,7.613560626396065e-08
512,0,7,19,100.0,7.171182403453713e-08
512,0,7,20,100.0,6.519256601222878e-08
512,0,7,21,100.0,6.286425957569008e-08
512,0,7,22,100.0,6.030312249549752e-08
512,0,7,23,100.0,5.820765025532637e-08
512,0,7,24,100.0,5.657783930246296e-08
512,0,7,25,100.0,5.308537964765492e-08
512,0,7,26,100.0,5.098990385477009e-08
512,0,7,27,100.0,4.982575063650074e-08
512,0,7,28,100.0,4.8195936130923656e-08
512,0,7,29,100.0,4.656612162534657e-08
512,0,7,30,100.0,4.516913776342335e-08
512,0,7,31,100.0,4.3073661970538524e-08
512,0,7,32,100.0,4.1443847464961436e-08
512,0,7,33,100.0,3.934837167207661e-08
512,0,7,34,100.0,3.818421845380726e-08
512,0,7,35,100.0,3.8649879741115e-08
512,0,7,36,100.0,3.795138781015339e-08
512,0,7,37,100.0,3.6787234591884044e-08
512,0,7,38,100.0,3.6787234591884044e-08
512,0,7,39,100.0,3.5623081373614696e-08
512,0,7,40,100.0,3.352760558072987e-08
512,0,7,41,100.0,3.189779107515278e-08
512,0,7,42,100.0,2.9336657547673894e-08
512,0,7,43,100.0,2.8405334973058416e-08
512,0,7,44,100.0,2.7241181754789068e-08
512,0,7,45,100.0,2.654268982382746e-08
512,0,7,46,100.0,2.654268982382746e-08
512,0,7,47,100.0,2.584419789286585e-08
512,0,7,48,100.0,2.514570596190424e-08
512,0,7,49,100.0,2.3515891456327154e-08
512,0,7,50,100.0,2.3050230169019414e-08
512,0,7,51,100.0,2.2118907594403936e-08
512,0,7,52,100.0,2.2584568881711675e-08
512,0,7,53,100.0,2.1420415663442327e-08
512,0,7,54,100.0,2.1187585019788457e-08
512,0,7,55,100.0,2.025626244517298e-08
512,0,7,56,100.0,1.8160788428644992e-08
512,0,7,57,100.0,1.862644971595273e-08
512,0,7,58,100.0,1.839361907229886e-08
512,0,7,59,100.0,1.7462296497683383e-08
512,0,7,60,100.0,1.862644971595273e-08
512,0,7,61,100.0,1.862644971595273e-08
512,0,7,62,100.0,1.6763804566721774e-08
512,0,7,63,100.0,1.5599651348452426e-08
512,0,7,64,100.0,1.5832481992106295e-08
512,0,7,65,100.0,1.6298143279414035e-08
512,0,7,66,100.0,1.5832481992106295e-08
512,0,7,67,100.0,1.5366820704798556e-08
512,0,7,68,100.0,1.4435498130183078e-08
512,0,7,69,100.0,1.4668328773836947e-08
